year_week_id,staff_id,first_name,last_name,weekly_hours,weekly_wages
202426,st0003,Sana,Black,16.0000,432.00
202427,st0013,Matilda,McCarty,40.0000,800.00
202429,st0010,Desiree,Gardner,40.0000,800.00
202429,st0022,Ava,Brooks,24.0000,408.00
202429,st0032,Chloe,Kelly,32.0000,960.00
202430,st0004,Faraz,Peck,32.0000,864.00
202430,st0005,Arran,Hodgson,32.0000,736.00
202430,st0011,Ivan,English,40.0000,800.00
202430,st0031,Daniel,Morris,24.0000,720.00
202431,st0001,Mindy,Sloan,32.0000,864.00
202431,st0031,Daniel,Morris,16.0000,480.00
202432,st0003,Sana,Black,32.0000,864.00
202432,st0008,Zachery,Robins,24.0000,552.00
202432,st0010,Desiree,Gardner,40.0000,800.00
202432,st0020,Olivia,Reed,24.0000,408.00
202432,st0032,Chloe,Kelly,32.0000,960.00
202434,st0002,Luqman,Cantu,16.0000,432.00
202434,st0031,Daniel,Morris,16.0000,480.00
202435,st0032,Chloe,Kelly,24.0000,720.00
202436,st0003,Sana,Black,40.0000,1080.00
202436,st0011,Ivan,English,40.0000,800.00
202436,st0022,Ava,Brooks,24.0000,408.00
202437,st0006,Seren,Lindsey,40.0000,920.00
202438,st0003,Sana,Black,24.0000,648.00
202438,st0005,Arran,Hodgson,24.0000,552.00
202438,st0020,Olivia,Reed,24.0000,408.00
202438,st0031,Daniel,Morris,32.0000,960.00
202439,st0001,Mindy,Sloan,32.0000,864.00
202439,st0022,Ava,Brooks,24.0000,408.00
202440,st0001,Mindy,Sloan,40.0000,1080.00
202440,st0032,Chloe,Kelly,24.0000,720.00
202441,st0002,Luqman,Cantu,32.0000,864.00
202442,st0019,Ethan,Cole,24.0000,408.00
202442,st0031,Daniel,Morris,24.0000,720.00
202443,st0001,Mindy,Sloan,32.0000,864.00
202444,st0004,Faraz,Peck,40.0000,1080.00
202444,st0008,Zachery,Robins,8.0000,184.00
202444,st0023,Noah,Hayes,24.0000,408.00
202444,st0031,Daniel,Morris,24.0000,720.00
202445,st0031,Daniel,Morris,24.0000,720.00
202446,st0002,Luqman,Cantu,40.0000,1080.00
202446,st0024,Sophia,Bennett,24.0000,408.00
202446,st0031,Daniel,Morris,24.0000,720.00
202447,st0001,Mindy,Sloan,24.0000,648.00
202447,st0009,Lily-Rose,Vaughn,40.0000,800.00
202447,st0032,Chloe,Kelly,24.0000,720.00
202448,st0009,Lily-Rose,Vaughn,40.0000,800.00
202448,st0032,Chloe,Kelly,32.0000,960.00
202449,st0006,Seren,Lindsey,32.0000,736.00
202450,st0001,Mindy,Sloan,40.0000,1080.00
202450,st0005,Arran,Hodgson,16.0000,368.00
202450,st0013,Matilda,McCarty,40.0000,800.00
202450,st0023,Noah,Hayes,24.0000,408.00
202451,st0001,Mindy,Sloan,40.0000,1080.00
202451,st0011,Ivan,English,40.0000,800.00
202451,st0031,Daniel,Morris,24.0000,720.00
202452,st0007,Talha,Portillo,24.0000,552.00
202501,st0006,Seren,Lindsey,40.0000,920.00
202501,st0031,Daniel,Morris,16.0000,480.00
202502,st0001,Mindy,Sloan,40.0000,1080.00
202502,st0008,Zachery,Robins,40.0000,920.00
202502,st0009,Lily-Rose,Vaughn,40.0000,800.00
202503,st0001,Mindy,Sloan,16.0000,432.00
202504,st0006,Seren,Lindsey,24.0000,552.00
202504,st0031,Daniel,Morris,16.0000,480.00
202505,st0004,Faraz,Peck,32.0000,864.00
202505,st0009,Lily-Rose,Vaughn,40.0000,800.00
202506,st0003,Sana,Black,32.0000,864.00
202506,st0005,Arran,Hodgson,40.0000,920.00
202506,st0013,Matilda,McCarty,40.0000,800.00
202506,st0032,Chloe,Kelly,24.0000,720.00
202507,st0007,Talha,Portillo,32.0000,736.00
202507,st0009,Lily-Rose,Vaughn,40.0000,800.00
202507,st0032,Chloe,Kelly,32.0000,960.00
202508,st0007,Talha,Portillo,32.0000,736.00
202508,st0022,Ava,Brooks,24.0000,408.00
202509,st0008,Zachery,Robins,40.0000,920.00
202509,st0011,Ivan,English,40.0000,800.00
202509,st0020,Olivia,Reed,24.0000,408.00
202510,st0003,Sana,Black,32.0000,864.00
202510,st0008,Zachery,Robins,40.0000,920.00
202510,st0031,Daniel,Morris,24.0000,720.00
202511,st0004,Faraz,Peck,40.0000,1080.00
202511,st0006,Seren,Lindsey,32.0000,736.00
202511,st0009,Lily-Rose,Vaughn,40.0000,800.00
202512,st0002,Luqman,Cantu,32.0000,864.00
202512,st0031,Daniel,Morris,32.0000,960.00
202513,st0008,Zachery,Robins,32.0000,736.00
202514,st0003,Sana,Black,24.0000,648.00
202515,st0004,Faraz,Peck,16.0000,432.00
202515,st0006,Seren,Lindsey,32.0000,736.00
202516,st0004,Faraz,Peck,32.0000,864.00
202516,st0019,Ethan,Cole,24.0000,408.00
202516,st0024,Sophia,Bennett,24.0000,408.00
202516,st0031,Daniel,Morris,32.0000,960.00
202517,st0002,Luqman,Cantu,40.0000,1080.00
202517,st0009,Lily-Rose,Vaughn,40.0000,800.00
202518,st0008,Zachery,Robins,16.0000,368.00
202519,st0006,Seren,Lindsey,32.0000,736.00
202520,st0002,Luqman,Cantu,32.0000,864.00
202520,st0011,Ivan,English,32.0000,640.00
202520,st0024,Sophia,Bennett,24.0000,408.00
202520,st0032,Chloe,Kelly,40.0000,1200.00
202521,st0007,Talha,Portillo,24.0000,552.00
202521,st0011,Ivan,English,40.0000,800.00
202522,st0013,Matilda,McCarty,40.0000,800.00
202522,st0019,Ethan,Cole,24.0000,408.00
202522,st0031,Daniel,Morris,32.0000,960.00
202523,st0007,Talha,Portillo,24.0000,552.00
202524,st0003,Sana,Black,24.0000,648.00
202524,st0008,Zachery,Robins,16.0000,368.00
202524,st0013,Matilda,McCarty,32.0000,640.00
202524,st0024,Sophia,Bennett,24.0000,408.00
202524,st0032,Chloe,Kelly,32.0000,960.00
202525,st0002,Luqman,Cantu,24.0000,648.00
202525,st0005,Arran,Hodgson,40.0000,920.00
202525,st0010,Desiree,Gardner,40.0000,800.00
202525,st0032,Chloe,Kelly,40.0000,1200.00
202526,st0003,Sana,Black,24.0000,648.00
202527,st0002,Luqman,Cantu,32.0000,864.00
202527,st0011,Ivan,English,40.0000,800.00
202528,st0001,Mindy,Sloan,32.0000,864.00
202528,st0031,Daniel,Morris,16.0000,480.00
202529,st0013,Matilda,McCarty,40.0000,800.00
202530,st0003,Sana,Black,32.0000,864.00
202532,st0002,Luqman,Cantu,16.0000,432.00
202532,st0006,Seren,Lindsey,24.0000,552.00
202532,st0013,Matilda,McCarty,40.0000,800.00
202533,st0002,Luqman,Cantu,32.0000,864.00
202533,st0011,Ivan,English,32.0000,640.00
202534,st0002,Luqman,Cantu,24.0000,648.00
202535,st0021,Liam,Turner,24.0000,408.00
202536,st0008,Zachery,Robins,40.0000,920.00
202536,st0009,Lily-Rose,Vaughn,40.0000,800.00
202536,st0032,Chloe,Kelly,24.0000,720.00
202537,st0006,Seren,Lindsey,32.0000,736.00
202537,st0012,Jonathan,Bradford,40.0000,800.00
202538,st0006,Seren,Lindsey,16.0000,368.00
202538,st0011,Ivan,English,40.0000,800.00
202538,st0020,Olivia,Reed,24.0000,408.00
202538,st0031,Daniel,Morris,32.0000,960.00
202539,st0006,Seren,Lindsey,32.0000,736.00
202540,st0004,Faraz,Peck,16.0000,432.00
202541,st0004,Faraz,Peck,16.0000,432.00
202541,st0005,Arran,Hodgson,32.0000,736.00
202541,st0020,Olivia,Reed,24.0000,408.00
202541,st0031,Daniel,Morris,32.0000,960.00
202542,st0001,Mindy,Sloan,24.0000,648.00
202542,st0009,Lily-Rose,Vaughn,40.0000,800.00
202542,st0032,Chloe,Kelly,32.0000,960.00
202543,st0002,Luqman,Cantu,24.0000,648.00
202543,st0011,Ivan,English,32.0000,640.00
202543,st0031,Daniel,Morris,16.0000,480.00
202307,st0001,Mindy,Sloan,24.0000,648.00
202307,st0007,Talha,Portillo,16.0000,368.00
202308,st0008,Zachery,Robins,40.0000,920.00
202309,st0001,Mindy,Sloan,32.0000,864.00
202309,st0007,Talha,Portillo,40.0000,920.00
202310,st0001,Mindy,Sloan,32.0000,864.00
202311,st0003,Sana,Black,24.0000,648.00
202311,st0008,Zachery,Robins,32.0000,736.00
202311,st0009,Lily-Rose,Vaughn,40.0000,800.00
202312,st0002,Luqman,Cantu,32.0000,864.00
202312,st0005,Arran,Hodgson,32.0000,736.00
202313,st0002,Luqman,Cantu,24.0000,648.00
202313,st0006,Seren,Lindsey,32.0000,736.00
202316,st0003,Sana,Black,16.0000,432.00
202316,st0006,Seren,Lindsey,40.0000,920.00
202317,st0006,Seren,Lindsey,8.0000,184.00
202318,st0005,Arran,Hodgson,16.0000,368.00
202318,st0011,Ivan,English,40.0000,800.00
202319,st0004,Faraz,Peck,40.0000,1080.00
202320,st0001,Mindy,Sloan,24.0000,648.00
202320,st0006,Seren,Lindsey,32.0000,736.00
202321,st0001,Mindy,Sloan,24.0000,648.00
202321,st0011,Ivan,English,40.0000,800.00
202322,st0003,Sana,Black,40.0000,1080.00
202323,st0002,Luqman,Cantu,40.0000,1080.00
202324,st0001,Mindy,Sloan,24.0000,648.00
202324,st0008,Zachery,Robins,24.0000,552.00
202325,st0001,Mindy,Sloan,40.0000,1080.00
202326,st0003,Sana,Black,40.0000,1080.00
202326,st0008,Zachery,Robins,40.0000,920.00
202327,st0008,Zachery,Robins,16.0000,368.00
202327,st0013,Matilda,McCarty,32.0000,640.00
202328,st0004,Faraz,Peck,32.0000,864.00
202329,st0003,Sana,Black,40.0000,1080.00
202331,st0004,Faraz,Peck,24.0000,648.00
202331,st0007,Talha,Portillo,32.0000,736.00
202332,st0007,Talha,Portillo,24.0000,552.00
202333,st0008,Zachery,Robins,32.0000,736.00
202334,st0010,Desiree,Gardner,40.0000,800.00
202335,st0008,Zachery,Robins,24.0000,552.00
202335,st0011,Ivan,English,40.0000,800.00
202336,st0008,Zachery,Robins,32.0000,736.00
202338,st0002,Luqman,Cantu,40.0000,1080.00
202338,st0007,Talha,Portillo,40.0000,920.00
202338,st0013,Matilda,McCarty,40.0000,800.00
202341,st0004,Faraz,Peck,24.0000,648.00
202341,st0005,Arran,Hodgson,40.0000,920.00
202342,st0007,Talha,Portillo,24.0000,552.00
202342,st0009,Lily-Rose,Vaughn,40.0000,800.00
202343,st0003,Sana,Black,40.0000,1080.00
202343,st0005,Arran,Hodgson,32.0000,736.00
202343,st0011,Ivan,English,40.0000,800.00
202344,st0006,Seren,Lindsey,32.0000,736.00
202344,st0010,Desiree,Gardner,40.0000,800.00
202345,st0006,Seren,Lindsey,32.0000,736.00
202346,st0003,Sana,Black,40.0000,1080.00
202346,st0006,Seren,Lindsey,32.0000,736.00
202347,st0002,Luqman,Cantu,32.0000,864.00
202347,st0005,Arran,Hodgson,40.0000,920.00
202347,st0011,Ivan,English,40.0000,800.00
202348,st0007,Talha,Portillo,32.0000,736.00
202351,st0001,Mindy,Sloan,24.0000,648.00
202351,st0008,Zachery,Robins,40.0000,920.00
202352,st0004,Faraz,Peck,24.0000,648.00
202352,st0007,Talha,Portillo,16.0000,368.00
202401,st0001,Mindy,Sloan,32.0000,864.00
202402,st0001,Mindy,Sloan,16.0000,432.00
202402,st0011,Ivan,English,32.0000,640.00
202403,st0004,Faraz,Peck,40.0000,1080.00
202404,st0013,Matilda,McCarty,40.0000,800.00
202405,st0008,Zachery,Robins,24.0000,552.00
202406,st0005,Arran,Hodgson,32.0000,736.00
202406,st0012,Jonathan,Bradford,40.0000,800.00
202409,st0003,Sana,Black,40.0000,1080.00
202409,st0005,Arran,Hodgson,24.0000,552.00
202410,st0003,Sana,Black,32.0000,864.00
202410,st0008,Zachery,Robins,40.0000,920.00
202411,st0001,Mindy,Sloan,32.0000,864.00
202411,st0006,Seren,Lindsey,24.0000,552.00
202412,st0007,Talha,Portillo,40.0000,920.00
202413,st0012,Jonathan,Bradford,40.0000,800.00
202414,st0008,Zachery,Robins,32.0000,736.00
202415,st0002,Luqman,Cantu,24.0000,648.00
202415,st0005,Arran,Hodgson,24.0000,552.00
202416,st0003,Sana,Black,32.0000,864.00
202416,st0005,Arran,Hodgson,24.0000,552.00
202416,st0013,Matilda,McCarty,40.0000,800.00
202417,st0007,Talha,Portillo,16.0000,368.00
202418,st0001,Mindy,Sloan,24.0000,648.00
202418,st0005,Arran,Hodgson,40.0000,920.00
202419,st0005,Arran,Hodgson,24.0000,552.00
202420,st0001,Mindy,Sloan,16.0000,432.00
202421,st0007,Talha,Portillo,32.0000,736.00
202422,st0001,Mindy,Sloan,40.0000,1080.00
202422,st0013,Matilda,McCarty,40.0000,800.00
202423,st0005,Arran,Hodgson,40.0000,920.00
202424,st0002,Luqman,Cantu,24.0000,648.00
202424,st0008,Zachery,Robins,32.0000,736.00
202424,st0009,Lily-Rose,Vaughn,40.0000,800.00
202425,st0001,Mindy,Sloan,16.0000,432.00
202425,st0008,Zachery,Robins,40.0000,920.00
202425,st0009,Lily-Rose,Vaughn,40.0000,800.00
202426,st0002,Luqman,Cantu,24.0000,648.00
202426,st0013,Matilda,McCarty,40.0000,800.00
202427,st0001,Mindy,Sloan,40.0000,1080.00
202428,st0002,Luqman,Cantu,24.0000,648.00
202428,st0006,Seren,Lindsey,32.0000,736.00
202428,st0010,Desiree,Gardner,40.0000,800.00
202430,st0001,Mindy,Sloan,16.0000,432.00
202430,st0008,Zachery,Robins,24.0000,552.00
202431,st0005,Arran,Hodgson,16.0000,368.00
202431,st0009,Lily-Rose,Vaughn,40.0000,800.00
202433,st0007,Talha,Portillo,40.0000,920.00
202435,st0004,Faraz,Peck,32.0000,864.00
202435,st0008,Zachery,Robins,32.0000,736.00
202436,st0002,Luqman,Cantu,32.0000,864.00
202437,st0002,Luqman,Cantu,16.0000,432.00
202438,st0002,Luqman,Cantu,32.0000,864.00
202438,st0012,Jonathan,Bradford,40.0000,800.00
202439,st0008,Zachery,Robins,32.0000,736.00
202439,st0010,Desiree,Gardner,40.0000,800.00
202440,st0013,Matilda,McCarty,40.0000,800.00
202441,st0004,Faraz,Peck,32.0000,864.00
202441,st0005,Arran,Hodgson,24.0000,552.00
202442,st0009,Lily-Rose,Vaughn,40.0000,800.00
202443,st0006,Seren,Lindsey,32.0000,736.00
202444,st0002,Luqman,Cantu,24.0000,648.00
202444,st0009,Lily-Rose,Vaughn,40.0000,800.00
202445,st0004,Faraz,Peck,32.0000,864.00
202445,st0009,Lily-Rose,Vaughn,40.0000,800.00
202448,st0005,Arran,Hodgson,24.0000,552.00
202451,st0008,Zachery,Robins,24.0000,552.00
202452,st0004,Faraz,Peck,40.0000,1080.00
202452,st0010,Desiree,Gardner,40.0000,800.00
202503,st0002,Luqman,Cantu,32.0000,864.00
202503,st0005,Arran,Hodgson,32.0000,736.00
202503,st0011,Ivan,English,40.0000,800.00
202505,st0007,Talha,Portillo,32.0000,736.00
202508,st0008,Zachery,Robins,24.0000,552.00
202509,st0007,Talha,Portillo,24.0000,552.00
202510,st0001,Mindy,Sloan,32.0000,864.00
202510,st0009,Lily-Rose,Vaughn,40.0000,800.00
202511,st0005,Arran,Hodgson,32.0000,736.00
202512,st0003,Sana,Black,40.0000,1080.00
202512,st0007,Talha,Portillo,16.0000,368.00
202512,st0012,Jonathan,Bradford,40.0000,800.00
202513,st0001,Mindy,Sloan,40.0000,1080.00
202513,st0010,Desiree,Gardner,40.0000,800.00
202514,st0002,Luqman,Cantu,32.0000,864.00
202514,st0007,Talha,Portillo,32.0000,736.00
202514,st0011,Ivan,English,40.0000,800.00
202515,st0003,Sana,Black,24.0000,648.00
202515,st0007,Talha,Portillo,16.0000,368.00
202515,st0010,Desiree,Gardner,40.0000,800.00
202516,st0011,Ivan,English,40.0000,800.00
202518,st0004,Faraz,Peck,32.0000,864.00
202518,st0005,Arran,Hodgson,40.0000,920.00
202518,st0010,Desiree,Gardner,40.0000,800.00
202519,st0001,Mindy,Sloan,40.0000,1080.00
202519,st0009,Lily-Rose,Vaughn,40.0000,800.00
202520,st0004,Faraz,Peck,16.0000,432.00
202520,st0006,Seren,Lindsey,32.0000,736.00
202521,st0004,Faraz,Peck,24.0000,648.00
202522,st0004,Faraz,Peck,16.0000,432.00
202522,st0006,Seren,Lindsey,40.0000,920.00
202523,st0010,Desiree,Gardner,40.0000,800.00
202524,st0005,Arran,Hodgson,24.0000,552.00
202526,st0006,Seren,Lindsey,32.0000,736.00
202526,st0013,Matilda,McCarty,40.0000,800.00
202527,st0008,Zachery,Robins,32.0000,736.00
202528,st0008,Zachery,Robins,32.0000,736.00
202530,st0002,Luqman,Cantu,24.0000,648.00
202530,st0008,Zachery,Robins,32.0000,736.00
202530,st0011,Ivan,English,40.0000,800.00
202531,st0006,Seren,Lindsey,8.0000,184.00
202533,st0001,Mindy,Sloan,40.0000,1080.00
202534,st0005,Arran,Hodgson,32.0000,736.00
202535,st0004,Faraz,Peck,40.0000,1080.00
202535,st0005,Arran,Hodgson,32.0000,736.00
202536,st0001,Mindy,Sloan,40.0000,1080.00
202537,st0003,Sana,Black,40.0000,1080.00
202538,st0003,Sana,Black,32.0000,864.00
202539,st0003,Sana,Black,24.0000,648.00
202539,st0013,Matilda,McCarty,40.0000,800.00
202540,st0012,Jonathan,Bradford,40.0000,800.00
202541,st0006,Seren,Lindsey,16.0000,368.00
202541,st0009,Lily-Rose,Vaughn,40.0000,800.00
202542,st0007,Talha,Portillo,40.0000,920.00
202307,st0018,Omar,Sheikh,16.0000,272.00
202308,st0005,Arran,Hodgson,24.0000,552.00
202308,st0009,Lily-Rose,Vaughn,16.0000,320.00
202309,st0013,Matilda,McCarty,32.0000,640.00
202310,st0003,Sana,Black,32.0000,864.00
202312,st0007,Talha,Portillo,24.0000,552.00
202313,st0011,Ivan,English,32.0000,640.00
202313,st0031,Daniel,Morris,24.0000,720.00
202314,st0002,Luqman,Cantu,16.0000,432.00
202314,st0032,Chloe,Kelly,24.0000,720.00
202316,st0011,Ivan,English,40.0000,800.00
202317,st0032,Chloe,Kelly,16.0000,480.00
202321,st0031,Daniel,Morris,24.0000,720.00
202322,st0004,Faraz,Peck,32.0000,864.00
202324,st0003,Sana,Black,16.0000,432.00
202326,st0002,Luqman,Cantu,16.0000,432.00
202329,st0008,Zachery,Robins,16.0000,368.00
202330,st0010,Desiree,Gardner,24.0000,480.00
202331,st0010,Desiree,Gardner,40.0000,800.00
202334,st0001,Mindy,Sloan,24.0000,648.00
202334,st0031,Daniel,Morris,24.0000,720.00
202335,st0002,Luqman,Cantu,24.0000,648.00
202335,st0032,Chloe,Kelly,32.0000,960.00
202336,st0009,Lily-Rose,Vaughn,40.0000,800.00
202336,st0032,Chloe,Kelly,24.0000,720.00
202337,st0003,Sana,Black,24.0000,648.00
202337,st0006,Seren,Lindsey,24.0000,552.00
202338,st0031,Daniel,Morris,16.0000,480.00
202339,st0005,Arran,Hodgson,16.0000,368.00
202340,st0003,Sana,Black,16.0000,432.00
202340,st0006,Seren,Lindsey,24.0000,552.00
202342,st0002,Luqman,Cantu,24.0000,648.00
202342,st0032,Chloe,Kelly,16.0000,480.00
202343,st0031,Daniel,Morris,24.0000,720.00
202345,st0031,Daniel,Morris,16.0000,480.00
202348,st0031,Daniel,Morris,16.0000,480.00
202349,st0031,Daniel,Morris,24.0000,720.00
202351,st0006,Seren,Lindsey,16.0000,368.00
202401,st0031,Daniel,Morris,24.0000,720.00
202402,st0031,Daniel,Morris,24.0000,720.00
202403,st0006,Seren,Lindsey,32.0000,736.00
202404,st0002,Luqman,Cantu,16.0000,432.00
202405,st0004,Faraz,Peck,40.0000,1080.00
202405,st0009,Lily-Rose,Vaughn,40.0000,800.00
202407,st0031,Daniel,Morris,32.0000,960.00
202408,st0002,Luqman,Cantu,32.0000,864.00
202408,st0006,Seren,Lindsey,32.0000,736.00
202410,st0031,Daniel,Morris,32.0000,960.00
202411,st0003,Sana,Black,16.0000,432.00
202411,st0031,Daniel,Morris,32.0000,960.00
202412,st0002,Luqman,Cantu,16.0000,432.00
202413,st0006,Seren,Lindsey,32.0000,736.00
202413,st0032,Chloe,Kelly,32.0000,960.00
202414,st0004,Faraz,Peck,16.0000,432.00
202417,st0005,Arran,Hodgson,24.0000,552.00
202418,st0006,Seren,Lindsey,24.0000,552.00
202418,st0032,Chloe,Kelly,16.0000,480.00
202419,st0007,Talha,Portillo,24.0000,552.00
202419,st0032,Chloe,Kelly,24.0000,720.00
202421,st0008,Zachery,Robins,24.0000,552.00
202421,st0012,Jonathan,Bradford,32.0000,640.00
202421,st0031,Daniel,Morris,24.0000,720.00
202424,st0003,Sana,Black,16.0000,432.00
202425,st0032,Chloe,Kelly,24.0000,720.00
202426,st0006,Seren,Lindsey,24.0000,552.00
202426,st0031,Daniel,Morris,16.0000,480.00
202427,st0002,Luqman,Cantu,24.0000,648.00
202427,st0007,Talha,Portillo,40.0000,920.00
202428,st0008,Zachery,Robins,16.0000,368.00
202428,st0031,Daniel,Morris,16.0000,480.00
202429,st0004,Faraz,Peck,16.0000,432.00
202429,st0008,Zachery,Robins,24.0000,552.00
202433,st0009,Lily-Rose,Vaughn,40.0000,800.00
202434,st0005,Arran,Hodgson,24.0000,552.00
202436,st0008,Zachery,Robins,32.0000,736.00
202437,st0003,Sana,Black,32.0000,864.00
202437,st0005,Arran,Hodgson,8.0000,184.00
202437,st0032,Chloe,Kelly,32.0000,960.00
202438,st0007,Talha,Portillo,16.0000,368.00
202439,st0004,Faraz,Peck,16.0000,432.00
202439,st0006,Seren,Lindsey,24.0000,552.00
202439,st0032,Chloe,Kelly,16.0000,480.00
202441,st0010,Desiree,Gardner,32.0000,640.00
202441,st0032,Chloe,Kelly,32.0000,960.00
202443,st0004,Faraz,Peck,16.0000,432.00
202443,st0011,Ivan,English,32.0000,640.00
202443,st0031,Daniel,Morris,16.0000,480.00
202445,st0005,Arran,Hodgson,16.0000,368.00
202446,st0004,Faraz,Peck,8.0000,216.00
202446,st0012,Jonathan,Bradford,32.0000,640.00
202449,st0009,Lily-Rose,Vaughn,40.0000,800.00
202449,st0031,Daniel,Morris,24.0000,720.00
202450,st0031,Daniel,Morris,40.0000,1200.00
202452,st0032,Chloe,Kelly,16.0000,480.00
202501,st0002,Luqman,Cantu,24.0000,648.00
202501,st0012,Jonathan,Bradford,40.0000,800.00
202502,st0032,Chloe,Kelly,32.0000,960.00
202503,st0031,Daniel,Morris,32.0000,960.00
202504,st0003,Sana,Black,24.0000,648.00
202504,st0009,Lily-Rose,Vaughn,40.0000,800.00
202505,st0031,Daniel,Morris,16.0000,480.00
202507,st0006,Seren,Lindsey,24.0000,552.00
202508,st0002,Luqman,Cantu,24.0000,648.00
202508,st0032,Chloe,Kelly,32.0000,960.00
202509,st0002,Luqman,Cantu,24.0000,648.00
202509,st0032,Chloe,Kelly,40.0000,1200.00
202511,st0031,Daniel,Morris,16.0000,480.00
202513,st0003,Sana,Black,16.0000,432.00
202513,st0006,Seren,Lindsey,24.0000,552.00
202513,st0032,Chloe,Kelly,16.0000,480.00
202514,st0006,Seren,Lindsey,32.0000,736.00
202514,st0032,Chloe,Kelly,32.0000,960.00
202515,st0032,Chloe,Kelly,24.0000,720.00
202517,st0032,Chloe,Kelly,24.0000,720.00
202518,st0032,Chloe,Kelly,32.0000,960.00
202519,st0031,Daniel,Morris,16.0000,480.00
202520,st0005,Arran,Hodgson,24.0000,552.00
202522,st0001,Mindy,Sloan,16.0000,432.00
202523,st0031,Daniel,Morris,24.0000,720.00
202524,st0004,Faraz,Peck,32.0000,864.00
202526,st0001,Mindy,Sloan,16.0000,432.00
202527,st0031,Daniel,Morris,16.0000,480.00
202529,st0008,Zachery,Robins,24.0000,552.00
202531,st0009,Lily-Rose,Vaughn,40.0000,800.00
202533,st0007,Talha,Portillo,24.0000,552.00
202533,st0031,Daniel,Morris,16.0000,480.00
202534,st0009,Lily-Rose,Vaughn,32.0000,640.00
202534,st0031,Daniel,Morris,16.0000,480.00
202535,st0013,Matilda,McCarty,40.0000,800.00
202535,st0031,Daniel,Morris,24.0000,720.00
202537,st0031,Daniel,Morris,24.0000,720.00
202539,st0007,Talha,Portillo,24.0000,552.00
202540,st0032,Chloe,Kelly,24.0000,720.00
202542,st0003,Sana,Black,24.0000,648.00
202543,st0007,Talha,Portillo,24.0000,552.00
202307,st0020,Olivia,Reed,16.0000,272.00
202307,st0033,Isaac,Stone,8.0000,136.00
202308,st0034,Leah,Perry,8.0000,136.00
202309,st0004,Faraz,Peck,24.0000,648.00
202309,st0033,Isaac,Stone,8.0000,136.00
202310,st0008,Zachery,Robins,16.0000,368.00
202310,st0034,Leah,Perry,16.0000,272.00
202311,st0033,Isaac,Stone,16.0000,272.00
202312,st0033,Isaac,Stone,8.0000,136.00
202313,st0033,Isaac,Stone,16.0000,272.00
202314,st0004,Faraz,Peck,24.0000,648.00
202314,st0033,Isaac,Stone,16.0000,272.00
202315,st0008,Zachery,Robins,32.0000,736.00
202315,st0033,Isaac,Stone,16.0000,272.00
202316,st0005,Arran,Hodgson,16.0000,368.00
202316,st0034,Leah,Perry,8.0000,136.00
202317,st0002,Luqman,Cantu,24.0000,648.00
202317,st0033,Isaac,Stone,16.0000,272.00
202318,st0033,Isaac,Stone,16.0000,272.00
202319,st0003,Sana,Black,16.0000,432.00
202319,st0034,Leah,Perry,16.0000,272.00
202320,st0002,Luqman,Cantu,16.0000,432.00
202320,st0010,Desiree,Gardner,40.0000,800.00
202320,st0034,Leah,Perry,8.0000,136.00
202321,st0034,Leah,Perry,8.0000,136.00
202322,st0033,Isaac,Stone,16.0000,272.00
202323,st0012,Jonathan,Bradford,40.0000,800.00
202323,st0033,Isaac,Stone,16.0000,272.00
202324,st0034,Leah,Perry,8.0000,136.00
202325,st0003,Sana,Black,24.0000,648.00
202325,st0007,Talha,Portillo,24.0000,552.00
202325,st0013,Matilda,McCarty,32.0000,640.00
202325,st0033,Isaac,Stone,8.0000,136.00
202326,st0033,Isaac,Stone,8.0000,136.00
202327,st0034,Leah,Perry,8.0000,136.00
202328,st0006,Seren,Lindsey,40.0000,920.00
202328,st0033,Isaac,Stone,8.0000,136.00
202329,st0012,Jonathan,Bradford,32.0000,640.00
202329,st0034,Leah,Perry,8.0000,136.00
202330,st0033,Isaac,Stone,8.0000,136.00
202331,st0033,Isaac,Stone,16.0000,272.00
202332,st0013,Matilda,McCarty,32.0000,640.00
202332,st0034,Leah,Perry,16.0000,272.00
202333,st0006,Seren,Lindsey,32.0000,736.00
202333,st0009,Lily-Rose,Vaughn,32.0000,640.00
202333,st0033,Isaac,Stone,8.0000,136.00
202334,st0033,Isaac,Stone,16.0000,272.00
202335,st0033,Isaac,Stone,8.0000,136.00
202336,st0033,Isaac,Stone,16.0000,272.00
202337,st0033,Isaac,Stone,16.0000,272.00
202338,st0034,Leah,Perry,16.0000,272.00
202339,st0006,Seren,Lindsey,16.0000,368.00
202339,st0013,Matilda,McCarty,32.0000,640.00
202339,st0034,Leah,Perry,8.0000,136.00
202340,st0033,Isaac,Stone,16.0000,272.00
202341,st0007,Talha,Portillo,16.0000,368.00
202341,st0033,Isaac,Stone,16.0000,272.00
202342,st0034,Leah,Perry,8.0000,136.00
202343,st0033,Isaac,Stone,16.0000,272.00
202344,st0001,Mindy,Sloan,24.0000,648.00
202344,st0034,Leah,Perry,8.0000,136.00
202345,st0033,Isaac,Stone,8.0000,136.00
202346,st0034,Leah,Perry,16.0000,272.00
202347,st0034,Leah,Perry,8.0000,136.00
202348,st0006,Seren,Lindsey,24.0000,552.00
202348,st0033,Isaac,Stone,8.0000,136.00
202349,st0006,Seren,Lindsey,24.0000,552.00
202349,st0033,Isaac,Stone,8.0000,136.00
202350,st0003,Sana,Black,24.0000,648.00
202350,st0005,Arran,Hodgson,32.0000,736.00
